instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
1649,Richard M. Sherman,Mary Poppins: Overture Opening / Feed the Birds / The Life I Lead / The Perfect Nanny / A Spoonful of Sugar / Jolly Holiday / Supercalifragilisticexpialidocious / Stay Away / I Love to Laugh / Chim Chim Cheree / Step in Time / Let's Go Fly a Kite,0iTpQYzJnYgh7kIxyq8A2O,23,0.952,0.313,492573.0,0.156,0.934,A#,0.0986,-18.144,Major,0.037,142.006,4-Apr,0.238,Movie
1650,Chorus,Shendur Laal Chadhayo (Aarti),3aJkV6DUTSCqOwVwaBDG9B,0,0.136,0.593,149830.0,0.612,0.0,C#,0.351,-4.417,Major,0.0299,85.342,4-Apr,0.655,Movie
1651,Lea Salonga,Still a Chance (feat. Allegiance Original Broadway Cast),6cZ7aS2UC3hfUyqJhwHb4G,9,0.944,0.311,207089.221185372,0.217,0.00605,C#,0.0658,-12.737,Minor,0.0376,84.659,4-Apr,0.123,Movie
1652,Randy Newman,The Prologue 1915-1923,21VU4WIu7EXD68EWGzPUn7,19,0.953,0.0955,322627.0,0.0446,0.915,C,0.069,-24.823,Major,0.0468,70.302,3-Apr,0.0474,Movie
1653,Chorus - Sleeping Beauty,"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""",5S2jKY9o6wAI8uIJEmCW2d,10,0.958,0.307,177773.0,0.253,0.0355,G#,0.282,-9.672,Major,0.0347,131.402,4-Apr,0.14,Movie
1654,Virgil Seals,Seems To Me,6jSoK6Pkjib0F2I33ohT91,4,0.771,0.62,164960.0,0.0512,0.0,C,0.331,-23.103,Major,0.0434,141.243,4-Apr,0.274,Movie
1655,Meredith Mccall,So This Is Love,2r94eujiRRzEnukTt5UzQS,35,0.971,0.316,94653.0,0.247,0.00578,E,0.132,-12.433,Major,0.0379,79.16,4-Apr,0.155,Movie
1656,Kristin Chenoweth,No More Tears (Enough Is Enough) - Live,5DoSDqhMe4Zi0dLVayOewW,10,0.368,0.346,323493.0,0.838,0.0,D,0.731,-5.981,Minor,0.4,143.859,4-Apr,0.186,Movie
1657,Rowan Atkinson,The Four Yorkshiremen,0gGBsUh6KzomYrr4oQGlHC,17,0.819,0.574,259733.0,0.634,0.0,G#,0.823,-14.475,Major,0.944,133.934,3-Apr,0.269,Movie
1658,Chantal Goya,Animauxville - Live,2m0t8SqIROCNqlYz9NJWb7,7,0.643,0.421,158492.0,0.939,1.7e-06,C#,0.423,-9.537,Major,0.115,146.864,4-Apr,0.345,Movie
1659,Dorothée,L'eau vive,6iAkh9wS50zNP7s3y6WJkZ,0,0.767,0.523,194119.0,0.109,0.0,C,0.109,-17.152,Major,0.0287,100.607,3-Apr,0.563,Movie
1660,empty_field,Prologue,1rSo624QuuCteNxAzsU3SV,3,0.92,0.238,122493.0,0.151,0.0107,C,0.204,-16.153,Major,0.0299,80.206,3-Apr,0.145,Movie
1661,Justin Hurwitz,You Love Jazz Now,4N9NdhWqwAln3vusoM1FSW,27,0.933,0.366,50891.0,0.132,0.918,F,0.109,-23.107,Major,0.0355,99.535,4-Apr,0.295,Movie
1662,Christiane Legrand,Gentil Coquelicot,55miO4EjexeuoCWya2zNo7,1,0.843,0.672,76507.0,0.287,0.0,D#,0.14,-12.361,Major,0.0499,126.868,4-Apr,0.816,Movie
1663,Chorus,Pragma Kako,5atcLAbdW7d6BOui2DDI9z,0,0.474,0.522,97200.0,0.652,1.41e-06,F,0.677,-5.816,Minor,0.0361,73.482,4-Apr,0.532,Movie
1664,Oliver Wallace,The Stroke Of Midnight / Thank You Fairy Godmother,2Z81PDDYNMTxZKiU2XIuFx,26,0.967,0.293,125320.0,0.38,0.798,A,0.239,-11.352,Major,0.059,180.719,4-Apr,0.291,Movie
1665,Lea Salonga,Bahay Kubo,1DEpSmQfw26vwytAeKAPiw,10,0.979,0.64,154677.0,0.261,3.03e-06,G,0.15,-8.761,Major,0.0359,119.629,3-Apr,0.462,Movie
1666,Justin Hurwitz,Multi-Axis Trainer,0cO3nUJorGtqyk3vE4nJGa,41,0.929,0.628,174267.0,0.182,0.918,B,0.111,-27.844,Major,0.0378,122.001,4-Apr,0.223,Movie
1667,Audra McDonald,I Must Have that Man!,3QggbZhiZVPgXGQYs3R42v,3,0.809,0.442,209653.0,0.151,0.0,F,0.102,-15.416,Major,0.16,?,4-Apr,0.195,Movie
1668,empty_field,The Derby,4850v7DuT7raVYAWc1ODPv,7,0.179,0.219,193707.0,0.41,0.844,F,0.131,-13.105,Minor,0.0404,62.513,4-Apr,0.0955,Movie
1669,Henri Salvador,Pchela i Babachka,31CgjKFR1pzFO5Im365rXB,0,0.703,0.567,132600.0,0.0518,0.0,A#,0.102,-27.323,Minor,0.827,50.067,3-Apr,0.311,Movie
1670,Alan Menken,"The Battle - From ""Aladdin""/Score",5gIBfOPixLKP3lefRCinua,16,0.877,0.211,219560.0,0.223,0.738,G,0.119,-15.964,Minor,0.0334,180.244,4-Apr,0.15,Movie
1671,Leopold Stokowski,"Symphony No.9 in E Minor, Op.95 ""From the New World"": IV. Allegro con fuoco",5KQtZf72XAxbq6YQbLdEvT,1,0.955,0.321,672453.0,0.134,0.325,E,0.255,-16.159,Minor,0.0358,?,4-Apr,0.205,Movie
1672,Henri Salvador,La muraille de Chine,3fkPMWQ6cBNBLuFcPyMS8s,29,0.746,0.347,201400.0,0.22,0.000129,A#,0.147,-10.303,Major,0.0338,115.233,3-Apr,0.258,Movie
1673,Cast - The Nightmare Before Christmas,Town Meeting Song,3P0lXRRM0qNPjQckobxxVL,40,0.723,0.512,176680.0,0.405,0.0,C#,0.244,-15.691,Major,0.111,?,4-Apr,0.678,Movie
1674,Liz Callaway,Where Do I Go from Here? (Fiorello!),25nzKGDiua1lE9Qo5V19GL,26,0.91,0.213,222773.0,0.304,2.16e-05,A#,0.081,-10.623,Major,0.0325,98.023,3-Apr,0.122,Movie
1675,Pearl Bailey,Love Is Here To Stay,6GBndDk0OEpDkmKoSBJyyK,1,0.421,0.693,207089.221185372,0.041,8.03e-06,C,0.0862,-24.732,Major,0.059,?,4-Apr,0.615,Movie
1676,empty_field,Diyai Loli Sadora,3lN8PP6R2IxbLP05QpYXng,0,0.991,0.274,429947.0,0.301,0.00174,F#,0.114,-10.285,Major,0.0321,149.965,4-Apr,0.314,Movie
1677,Idina Menzel,Don't Let Me Down,53zE47ThZ6RMduevEHsaL6,16,0.118,0.334,207089.221185372,0.75,1.21e-06,B,0.118,-3.69,Minor,0.0561,176.442,4-Apr,0.393,Movie
1678,Alan Menken,"The Cave of Wonders - From ""Aladdin""/Score",2qPNdVlqZl1cYqsNc3MXnA,18,0.898,0.268,297680.0,0.219,0.701,A,0.28,-16.897,Minor,0.036,128.478,3-Apr,0.045,Movie
1679,Liz Callaway,You There in the Back Row (13 Days to Broadway),2qt9XGUWrVypxYDfVUjsKj,10,0.703,0.318,207089.221185372,0.535,7.09e-06,G#,0.12,-9.272,Major,0.0466,?,4-Apr,0.246,Movie
1680,The Mellomen,My Castle On The Nile,5TOAx3BRkfLIZwtuFXz6KV,2,0.994,0.83,207089.221185372,0.0989,0.00204,G,0.313,-14.153,Major,0.0603,72.612,4-Apr,0.53,Movie
1681,Alan Menken,Jetzt,5uHYcK0nbEYgRaFTY5BqnP,1,0.0841,0.545,162067.0,0.701,8.45e-05,D,0.0947,-6.418,Major,0.265,?,4-Apr,0.468,Movie
1682,empty_field,"Pavement Artist - From ""Mary Poppins""/Soundtrack Version",0INlRONDpJNXxXKtZ4IKor,44,0.879,0.299,207089.221185372,0.0585,0.0,A#,0.0556,-21.751,Major,0.0452,184.764,3-Apr,0.251,Movie
1683,empty_field,Changing Everything,0SrovCykVI8dSSAzzkbo4Z,1,0.802,0.243,209680.0,0.569,3.19e-05,E,0.127,-8.18,Major,0.0346,160.931,4-Apr,0.152,Movie
1684,empty_field,Changer tout ça,2R0MySb9tgrWIv2mttYAYR,5,0.788,0.478,262892.0,0.656,0.0,G,0.101,-5.091,Major,0.0376,173.981,4-Apr,0.486,Movie
1685,Chantal Goya,Pipotin (Scream Edit Mix 2002),1MUL6DO2gVimj2YrVedubd,1,0.00655,0.656,201840.0,0.874,0.0191,C,0.689,-4.966,Major,0.0591,135.982,4-Apr,0.859,Movie
1686,Jonathan Freeman,"You're Only Second Rate - From ""The Return of Jafar""",7Ev2BC5iwtLVqOFEOxkaWg,28,0.567,0.484,123307.0,0.698,0.0,G,0.306,-7.26,Major,0.399,175.909,4-Apr,0.781,Movie
1687,Mack David,Our Hour (The Puppy Love Song),061UVrolPj49axSKBk8bxt,3,0.966,0.539,208027.0,0.266,0.000273,D#,0.17,-10.742,Major,0.171,179.918,3-Apr,0.8,Movie
1688,Alan Menken,Transformations,08Fr4Dned7O1b4orCYcSqv,44,0.478,0.198,207089.221185372,0.326,0.504,A#,0.186,-13.564,Major,0.035,117.609,4-Apr,0.0851,Movie
1689,empty_field,This Is My Home (Live),31IoRcmNMGpYmLpaofxIFL,20,0.795,0.458,242960.0,0.361,5.93e-05,G,0.686,-11.985,Major,0.0453,77.593,4-Apr,0.329,Movie
1690,empty_field,À corps perdu,0JC3ynTNoZaWjZHXzeapYy,20,0.634,0.549,252960.0,0.445,0.0,D,0.135,-8.268,Major,0.0261,98.781,3-Apr,0.151,Movie
1691,Disneyland Children's Chorus,Jeanette Isabella,3jyF9eNYpI3vxJWHzcZPIv,10,0.992,0.707,62747.0,0.0583,0.0,F,0.482,-15.943,Major,0.0507,79.999,3-Apr,0.905,Movie
1692,Francois Le Roux,Uterusor,09tns12TQJnOBwvl9zyvl8,0,0.766,0.526,373187.0,0.227,9.08e-06,C,0.104,-10.121,Minor,0.0488,105.974,3-Apr,0.347,Movie
1693,Randy Newman,Off To The Museum,4Av6uLF5s1A1mvSCP8fLR6,20,0.924,0.157,89560.0,0.164,0.657,A,0.0855,-17.216,Major,0.039,55.369,4-Apr,0.0351,Movie
1694,Randy Newman,She Chose Me,3jJhAd1RoImIx5KJRfh6Rf,25,0.957,0.294,192333.0,0.0951,3.23e-05,F,0.104,-12.915,Major,0.0373,167.241,5-Apr,0.147,Movie
1695,Chorus,Ve Sab Toon Sohniyan,6tS9ZRbFnZXVztw11VCRZo,0,0.779,0.38,199627.0,0.722,2.5e-05,F,0.343,-7.614,Minor,0.0396,174.96,4-Apr,0.962,Movie
1696,Karen Dotrice,The Perfect Nanny,1IruBrVHO0XS9SfXGoYBXn,24,0.794,0.572,99600.0,0.00834,0.0,D,0.274,-26.358,Major,0.0516,?,4-Apr,0.58,Movie
1697,empty_field,Good Morning Baltimore,4N6MG4gb91V8etOIqIuqKc,16,0.192,0.624,234093.0,0.857,0.0,E,0.172,-4.261,Major,0.0634,133.054,4-Apr,0.743,Movie
1698,Alan Menken,"Flotsam and Jetsam - From ""The Little Mermaid""/Score",2GiJYvgVaD2HtM8GqD9EgQ,37,0.947,0.479,85133.0,0.0329,0.926,D,0.105,-18.025,Major,0.0335,102.733,4-Apr,0.238,Movie
1699,George Bruns,"Jungle Beat - From ""The Jungle Book""/Score",47A4qEafDeE31egWwX1kZb,19,0.981,0.117,207089.221185372,0.129,0.92,D#,0.152,-20.75,Minor,0.0383,189.71,4-Apr,0.237,Movie
1700,Animated Classic Films,Journey To The Past - from Anastasia,1mVf1nTDw0MbTT1hIVhcat,31,0.402,0.561,207089.221185372,0.47,0.000248,C#,0.0837,-7.329,Major,0.0356,91.322,4-Apr,0.316,Movie
1701,Hélène Ségara,Sara perche ti amo,4L2D6eUEQOdvAyjc0khFAW,24,0.186,0.756,201347.0,0.675,0.0,E,0.38,-7.596,Major,0.0453,128.032,4-Apr,0.686,Movie
1702,Justin Hurwitz,Epilogue,1CjyZp90gEOwvCF1iOXbEV,32,0.674,0.409,460841.0,0.284,0.857,G,0.52,-11.544,Major,0.0441,127.992,4-Apr,0.133,Movie
1703,empty_field,Queen Melissa,0mvE4MEAgNEFKuHqDa9qSy,0,0.909,0.63,740754.0,0.123,0.0,G,0.133,-21.648,Major,0.95,83.825,4-Apr,0.545,Movie
1704,Roy Dotrice,Ariel's Christmas Under the Sea,5DYb0d8ND8R6nmvXIWTkyt,24,0.866,0.553,776213.0,0.583,0.0,A,0.0754,-8.563,Major,0.873,?,3-Apr,0.689,Movie
1705,empty_field,Glory Halleluia,0bSr5pybJSlgG5OZH441gF,2,0.329,0.616,131040.0,0.639,0.0,F,0.127,-9.416,Major,0.0393,122.24,4-Apr,0.833,Movie
1706,Randy Newman,Fairy Tale/Going Home,4mC0X5LocemDIEDLpHoQOJ,14,0.917,0.108,207089.221185372,0.0897,0.19,F,0.161,-20.892,Major,0.0394,74.961,5-Apr,0.0527,Movie
1707,empty_field,The Main Street Electrical Parade - From The Main Street Electrical Parade,3OhF89cVIbCq5oG4syZ3dr,33,0.0751,0.518,555933.0,0.654,0.00239,G#,0.101,-11.598,Major,0.0432,119.853,4-Apr,0.716,Movie
1708,Alan Menken,"Prolog, 2. del",6e165g8fp2WDCBwF1zxLMh,6,0.619,0.364,207089.221185372,0.427,0.000113,D#,0.151,-10.334,Major,0.0477,91.807,4-Apr,0.329,Movie
1709,Chantal Goya,Mademoiselle Marie-Rose (Bienvenue) - Live,43pWChQ7AOab9wlSGy0dN6,12,0.833,0.441,165841.0,0.529,0.00011,C,0.262,-11.729,Major,0.0378,?,4-Apr,0.327,Movie
1710,The Never Land Pirate Band,Yo Ho Mateys Away,1Fb97GaL2JxW6da8FC1Wed,33,0.329,0.67,42627.0,0.726,0.0,D,0.262,-3.271,Major,0.065,?,4-Apr,0.802,Movie
1711,Dorothée,Quand j'étais jeunette,4Qpen1ebwYHGmsUAb7DDYV,0,0.847,0.499,84428.0,0.35,0.0,C,0.119,-11.929,Major,0.0412,121.741,4-Apr,0.875,Movie
1712,empty_field,Morning Side Of The Mountain,7mzPvDN4OEkmUcJmCBA6Do,20,0.718,0.437,183867.0,0.535,0.0,F,0.0981,-7.665,Minor,0.0284,110.936,3-Apr,0.524,Movie
1713,Alan Menken,Castle Under Attack,3f6Rdsc0t4mufxpACj4Gzi,35,0.295,0.276,260560.0,0.537,0.574,G,0.117,-12.93,Major,0.0531,88.298,4-Apr,0.168,Movie
1714,Dorothée,Où se cache l'amour ?,09GQQKXSLaJ6OaC0f85cSc,1,0.376,0.746,207089.221185372,0.529,3.42e-05,G,0.0638,-10.519,Major,0.0283,97.051,4-Apr,0.835,Movie
1715,Henri Salvador,Avec Le Temps,3BqGoDcASRo1T77oc6uMC0,1,0.523,0.334,261680.0,0.514,0.0,A,0.963,-11.169,Minor,0.0734,125.914,3-Apr,0.28,Movie
1716,Chorus,Tyagarajunalla,3OsEJ90bhJEprF8Q1nJ9sX,0,0.77,0.464,364408.0,0.722,0.00747,A,0.312,-8.941,Minor,0.0297,136.078,4-Apr,0.96,Movie
1717,Donny Osmond,Hey Little Girl,6De63WRULDaa1fxOyLilnv,4,0.57,0.67,207089.221185372,0.792,0.0,C,0.207,-4.988,Major,0.0507,100.329,4-Apr,0.962,Movie
1718,Bruno Pelletier,Regarde autour,3pNF6ytpBFU4mX8uJM3WMo,2,0.0547,0.591,232587.0,0.913,0.000445,C,0.239,-6.871,Major,0.0756,147.945,4-Apr,0.603,Movie
1719,Lea Salonga,Pamulinawen,7mD7yAQm4GcifSnWqJdZHi,6,0.957,0.788,207089.221185372,0.412,7.48e-05,C,0.103,-5.067,Major,0.044,90.031,4-Apr,0.864,Movie
1720,Audra McDonald,I Am What I Am,30AeH6saju8WPJo73cKZyH,30,0.884,0.383,207089.221185372,0.337,0.0,C,0.659,-17.582,Minor,0.27,108.059,3-Apr,0.361,Movie
1721,Dorothée,Tous les jours de bonheur,5AdNZqyB8T3XCfAglRyjMg,1,0.348,0.338,261427.0,0.459,3.08e-05,F,0.578,-12.327,Major,0.0357,85.126,4-Apr,0.343,Movie
1722,Chorus - Sleeping Beauty,"Hail to the Princess Aurora - From ""Sleeping Beauty""",4N9NdhWqwAln3vusoM1FSW,22,0.96,0.582,118587.0,0.373,0.000143,E,0.276,-10.361,Major,0.0539,113.115,4-Apr,0.195,Movie
1723,empty_field,Ça va pas changer le monde,02Wxt6S5N3socdwU5nMvuH,21,0.715,0.606,207089.221185372,0.53,8.48e-05,C#,0.302,-7.751,Minor,0.0267,98.961,3-Apr,0.511,Movie
1724,Brad Kane,"One Jump Ahead (Reprise) - From ""Aladdin""/Soundtrack Version",3CJEbmr6W4evGStck6Whdw,27,0.971,0.219,207089.221185372,0.063,0.0103,A#,0.112,-19.47,Major,0.0356,97.066,4-Apr,0.153,Movie
1725,empty_field,Saat Suron Ke Jhoole,0B1JB0fR0VlGVUdqXMkjWq,0,0.493,0.476,227507.0,0.344,2.23e-06,C#,0.0487,-14.909,Major,0.0382,104.715,4-Apr,0.727,Movie
1726,Lorie,Week-End Tour - Medley live,0s8tvJnMNkn3w4VNdyjKCU,5,0.0268,0.443,423520.0,0.951,1.55e-06,C,0.969,-5.56,Major,0.0637,114.407,4-Apr,0.369,Movie
1727,Randy Newman,Sarah's Responsibility - Soundtrack Version,62ZRHYSOIT9WeZnz18kTHS,5,0.501,0.179,54200.0,0.0597,0.538,D,0.099,-19.852,Minor,0.0375,93.941,4-Apr,0.0842,Movie
1728,Amy Adams,"""That Spells Reno""",6k1ryc5gznQY2U9GV78zjw,0,0.8,0.71,18173.0,0.379,0.0,F,0.488,-10.218,Major,0.785,57.211,4-Apr,0.453,Movie
1729,Joseph Williams,I Don't Want To Miss A Thing,5R2rsbwCDXORX2tLfprRmM,13,0.942,0.5,207089.221185372,0.272,7.3e-06,B,0.0873,-13.225,Major,0.0364,127.384,4-Apr,0.443,Movie
1730,empty_field,Chitty Chitty Bang Bang: Chitty Chitty Bang Bang (Nautical Reprise),0hGN1342rK486kZff9Kmfq,23,0.685,0.552,151440.0,0.597,0.0,G,0.714,-12.166,Major,0.577,?,4-Apr,0.377,Movie
1731,empty_field,"Quand le miroir réfléchit (par Paul Ventimila, Dany Brillant, Véronique Jannot & Patrick Fiori)",1N62wozuHCvczCkY4QidpP,2,0.482,0.574,207089.221185372,0.269,0.0,G,0.152,-12.696,Major,0.595,?,4-Apr,0.462,Movie
1732,Chorus,Shri Gayatri Kavacham - II,5fIrBv7PrI2MBcktQOcmpI,0,0.764,0.479,294507.0,0.383,5.01e-05,C,0.12,-11.243,Major,0.0593,123.978,4-Apr,0.0962,Movie
1733,empty_field,Prince Ali (Reprise),4R9GkYfLbqiMByFZSSsvBK,49,0.875,0.47,67653.0,0.388,0.0,F,0.655,-14.386,Minor,0.0746,109.575,4-Apr,0.563,Movie
1734,empty_field,Et si on parlait d’amour,2qqMltymHtoIiMSPUT0T1N,34,0.0473,0.571,223667.0,0.681,0.0,G#,0.235,-6.165,Major,0.0411,151.969,4-Apr,0.531,Movie
1735,Bruno Pelletier,J'oublie ma folie,762K1h8yVV5IgAVuEMpqfZ,11,0.0773,0.364,278187.0,0.495,0.00113,F,0.119,-8.281,Minor,0.0281,164.362,3-Apr,0.275,Movie
1736,empty_field,Le galérien,6akBF8JWM8lrpqejdwIfYI,0,0.667,0.276,211139.0,0.345,1.01e-06,C,0.216,-13.02,Major,0.0331,197.578,3-Apr,0.386,Movie
1737,Daniel Lavoie,Bébé dragon danse,2BIfG6wL1t5wk1KixoK2BV,5,0.0348,0.724,151427.0,0.491,7.52e-05,F,0.0707,-11.718,Minor,0.0587,?,4-Apr,0.354,Movie
1738,empty_field,Hero of the Story,70v4ptO6xearOyQFkJe9VU,16,0.679,0.542,209653.0,0.253,0.0,A,0.104,-13.91,Major,0.0362,143.844,4-Apr,0.352,Movie
1739,Charlton Heston,In the Beginning,49cSN8JC12jp5F5A7yauTf,0,0.947,0.743,50879.0,0.0111,0.000199,B,0.13,-29.909,Major,0.279,32.509,3-Apr,0.436,Movie
1740,Riders In The Sky,Yodel Blues - Live / 1983,7aHq1NV4xZR86jMm05ayYz,1,0.752,0.476,207089.221185372,0.306,0.0,D,0.974,-15.244,Major,0.141,?,4-Apr,0.738,Movie
1741,empty_field,Blueberry Hill,6cHiAMGStzPKAhA0xUoDr2,15,0.831,0.477,207089.221185372,0.337,0.0,C,0.226,-14.592,Major,0.0509,85.813,4-Apr,0.851,Movie
1742,empty_field,"Le conteur, Pt. 2",4T5Z4mbTe7kuGqgLpaRtTh,0,0.0575,0.577,21667.0,0.403,0.0,F,0.317,-21.688,Minor,0.85,?,3-Apr,0.967,Movie
1743,Audra McDonald,Deep Song,391V2jmxaLRwm5rqC2WJyR,3,0.894,0.345,262107.0,0.648,0.0094,A#,0.349,-14.184,Minor,0.212,176.579,3-Apr,0.501,Movie
1744,Julie Andrews,Do I Love You Because You're Beautiful?,1ye0CqUtaws5jl9mAiki1R,3,0.957,0.227,169133.0,0.184,7.44e-05,F,0.132,-18.045,Major,0.0369,95.982,4-Apr,0.0597,Movie
1745,Larry Groce,Junk Food Junkie,5nXT0jRAR9ChVWmh2tLQln,19,0.627,0.44,196347.0,0.655,0.0,E,0.607,-8.424,Major,0.432,205.187,4-Apr,0.899,Movie
1746,Jean Claude Corbel,Le voyage à Brobdingnag,0D5kDzncleh3tjh877IbFm,0,0.804,0.552,1110587.0,0.308,0.0,F,0.0934,-13.706,Major,0.258,89.152,4-Apr,0.35,Movie
1747,Alan Menken,Father Knows Best,682efLsA38DHVy81nG5Mku,11,0.992,0.267,71293.0,0.0223,0.967,G,0.0846,-27.236,Major,0.0398,98.71,4-Apr,0.118,Movie
1748,Lucie Dolene,"Le poulailler ""Cock-A-Doo-Deldo"" (De l'opérette ""Schnock"")",7mWENhYfx2XuUrcG9iQYxW,0,0.963,0.556,171853.0,0.324,1.56e-05,A#,0.341,-7.27,Minor,0.21,168.982,4-Apr,0.722,Movie
1749,empty_field,Meltdown On The Mesa,5qm0KiVKMXW1kq6VrnIhz5,0,0.504,0.636,1369933.0,0.277,0.0,D,0.175,-21.983,Major,0.936,84.238,4-Apr,0.398,Movie
1750,empty_field,Aux marches du palais,1OziKEyfQfvTFqDEFFed64,2,0.957,0.34,207089.221185372,0.0414,8.25e-05,D,0.0971,-26.613,Major,0.0408,?,3-Apr,0.364,Movie
1751,Marie-Thérèse Orain,Plus jamais,17ASXCVH7zxBHC8P1dThon,0,0.885,0.502,280937.0,0.302,0.0,A,0.27,-14.016,Major,0.311,105.414,4-Apr,0.365,Movie
1752,empty_field,Sunshine Rose,32AOu87ElnJJbRe3mCfp7T,5,0.552,0.608,182707.0,0.855,3.91e-06,F#,0.171,-4.935,Major,0.0467,131.667,4-Apr,0.589,Movie
1753,Dorothée,La chanson de Marie,68Rv2E7MiZwsuazbHttgEj,0,0.316,0.702,264240.0,0.409,9.14e-06,G,0.0957,-12.924,Major,0.0301,118.194,4-Apr,0.379,Movie
1754,Chorus,Ucha Lamba Kad,68R49tAYEKt1MVONfRHRG3,25,0.0189,0.716,207089.221185372,0.832,1.17e-06,A#,0.305,-6.131,Major,0.062,?,4-Apr,0.742,Movie
1755,Howard Ashman,Beauty and the Beast (Demo) - Remastered 2018,6K1MklYCOtE3ydMrG0Pv1N,8,0.921,0.374,234893.0,0.13,0.0,C,0.15,-16.498,Major,0.0327,105.919,4-Apr,0.377,Movie
1756,Larry Morey,The Face That I See in the Night - Demo Recording,3fSSFFjTaLInyPJakf75bS,29,0.981,0.496,152146.0,0.0494,0.0,D,0.0849,-17.044,Major,0.055,142.234,4-Apr,0.244,Movie
1757,Leopold Stokowski,Rite of Spring,52u1XIigpJ5uTiTwK0OZWI,16,0.915,0.315,1344920.0,0.1,0.31,A#,0.0876,-17.812,Major,0.048,130.638,4-Apr,0.061,Movie
1758,Paige O'Hara,Sitting Pretty: Entr'acte,11EDhDAVDtGPoSar6ootYA,14,0.972,0.293,197400.0,0.145,0.917,D#,0.0738,-19.845,Major,0.0353,103.332,4-Apr,0.136,Movie
1759,Randy Newman,Walk To Work,3dCZm5HrG0jIXAHfNkg2H0,35,0.747,0.391,208520.0,0.258,0.117,G#,0.0929,-13.575,Major,0.0332,104.5,4-Apr,0.144,Movie
1760,Richard M. Sherman,A Prayer,2arL1Kf2JBS7ms00JAz4w0,0,0.984,0.372,185800.0,0.23,0.937,F,0.0972,-10.951,Major,0.0397,?,5-Apr,0.35,Movie
1761,Maïdi Roth,Le Ouest - Terne,6WregxleiZLMNsca60QVv6,0,0.806,0.669,254627.0,0.225,0.0504,B,0.11,-13.548,Major,0.0318,?,4-Apr,0.3,Movie
1762,empty_field,Je Roule Des Pouces,6szWWXLoY737aaE0LYoUxU,8,0.328,0.581,49147.0,0.363,0.000335,A,0.1,-12.747,Major,0.152,105.715,4-Apr,0.0783,Movie
1763,Alan Menken,The Dwarves,3k55gtF0um03mUWJa6DAa9,4,0.949,0.299,161240.0,0.0586,0.947,A,0.0947,-21.454,Minor,0.0356,89.573,4-Apr,0.0388,Movie
1764,Kristin Chenoweth,Birdhouse In Your Soul,64RHV752HKD3Fackf1muYy,25,0.777,0.525,207089.221185372,0.393,0.0,G,0.236,-8.629,Major,0.0449,?,4-Apr,0.537,Movie
1765,Lea Salonga,"The Sing Medley: Sing a Song / Tomorrow / Matchmaker, Matchmaker",11zSZf9PeCHnGtWHdNkNHH,22,0.763,0.549,291160.0,0.337,0.0,D,0.37,-8.963,Major,0.565,184.636,3-Apr,0.454,Movie
1766,Lorie,Ensorcelée (Pacific Remix) - Pacific Remix,3rchbdfMJ48si8MqFRs6wP,2,0.0447,0.704,281844.0,0.955,0.00294,C,0.0744,-3.703,Major,0.0717,108.983,4-Apr,0.525,Movie
1767,Riders In The Sky,A Gay Ranchero,2WRNPWniqC7AgNHefvwW4n,15,0.736,0.848,207089.221185372,0.377,2.66e-05,G,0.0897,-11.06,Major,0.206,127.984,4-Apr,0.932,Movie
1768,Norma Ray,Tous les maux d'amour - Club Mix,49vX8hnlY20LeaQoAEQgVp,2,0.13,0.823,235240.0,0.684,0.000425,G,0.0883,-6.692,Major,0.0387,98.65,4-Apr,0.506,Movie
1769,Daniel Lavoie,Jour de plaine (feat. Jorane),0qr9Cv7eRNJVpz4mwkdrDA,15,0.859,0.261,361093.0,0.491,0.0112,D#,0.277,-9.743,Major,0.0546,?,4-Apr,0.22,Movie
1770,Lorie,2Lor en moi?,289EFKMcZghPHBmVBZ8PqB,15,0.028,0.729,231200.0,0.789,0.00771,F#,0.163,-5.62,Major,0.0401,103.983,4-Apr,0.353,Movie
1771,Mack David,A Visitor / Caught In A Trap / Lucifer / Feed The Chickens / Breakfast Is Served / Time On Our Hands,0iRybLKiytzp6q7gFe1BXx,26,0.95,0.526,130867.0,0.206,0.0553,C,0.106,-11.966,Major,0.0509,90.215,4-Apr,0.239,Movie
1772,empty_field,Listen With Your Heart I,67YPjbcxUypwNOwYBZquq1,18,0.962,0.245,72467.0,0.178,0.122,C,0.16,-19.877,Major,0.0407,131.322,4-Apr,0.114,Movie
1773,Frank Churchill,The Pirate Song,0G5QYEYwtjke62HzJKGYY7,23,0.992,0.762,207089.221185372,0.388,0.163,C,0.141,-10.369,Major,0.281,123.001,4-Apr,0.748,Movie
1774,empty_field,The Whitney,71Upx7K1I1jInEEJpsFWLw,12,0.995,0.437,35173.0,0.0838,0.898,A,0.123,-19.078,Major,0.082,203.632,4-Apr,0.835,Movie
1775,Bernard Minet,Giraya,3r454G33ElAhHZIsG35Xox,3,0.819,0.659,162093.0,0.915,1.33e-06,D,0.176,-5.932,Major,0.0334,133.468,4-Apr,0.793,Movie
1776,Randy Newman,Exile,2qERBmbj9TrYbNDh9yWX9G,21,0.769,0.232,207089.221185372,0.358,0.789,G,0.404,-12.636,Minor,0.0452,90.957,3-Apr,0.0664,Movie
