popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre,time_signature_encoded,key_encoded,mode_encoded
27,0.763,0.626,130947,0.768,0.0,0.384,-7.925,0.197,171.459,0.912,Blues,2,4,0
29,0.973,0.529,291933,0.0792,0.807,0.103,-16.074,0.063,187.944,0.241,Blues,1,7,0
33,0.0227,0.887,250390,0.796,0.0438,0.0649,-5.392,0.0456,111.589,0.937,Blues,2,9,1
27,0.45,0.655,145493,0.546,0.012,0.131,-11.787,0.0725,123.937,0.844,Blues,2,1,0
30,0.464,0.518,231773,0.195,4.57e-05,0.234,-13.88,0.0476,101.441,0.151,Blues,2,10,0
34,0.0234,0.615,574547,0.913,0.19,0.72,-7.111,0.0632,108.884,0.719,Blues,2,2,1
31,0.047,0.452,229227,0.908,9.98e-05,0.303,-5.424,0.0621,124.471,0.378,Blues,2,0,0
37,0.07,0.439,209293,0.513,0.864,0.173,-7.006,0.0304,100.74,0.365,Blues,2,11,1
48,0.112,0.564,280467,0.922,0.000437,0.0957,-5.647,0.0392,120.599,0.766,Blues,2,3,0
35,0.000148,0.415,257480,0.979,0.287,0.561,-7.426,0.0547,132.619,0.494,Blues,2,7,1
52,0.0512,0.59,221082,0.519,0.00311,0.141,-8.986,0.0259,73.462,0.362,Blues,2,10,0
64,0.0297,0.535,222960,0.975,0.126,0.0482,-2.959,0.0647,96.004,0.689,Blues,2,3,0
50,0.0399,0.575,177960,0.985,0.0,0.166,-1.038,0.0743,116.011,0.476,Blues,2,5,1
52,0.778,0.388,166200,0.501,0.0,0.305,-11.296,0.0731,158.348,0.532,Blues,2,2,1
29,0.785,0.464,116507,0.509,0.0,0.141,-7.04,0.0311,125.224,0.811,Blues,2,10,0
30,0.92,0.595,174200,0.318,0.0117,0.199,-8.732,0.0442,147.034,0.342,Blues,2,0,0
35,0.0997,0.765,216760,0.624,4.82e-05,0.0935,-7.57,0.0365,130.026,0.51,Blues,2,10,0
34,0.0437,0.547,262773,0.836,0.822,0.0743,-7.037,0.028,153.377,0.961,Blues,2,10,0
31,0.744,0.572,446507,0.27,0.000185,0.858,-16.201,0.0378,81.72,0.61,Blues,1,4,0
46,0.00434,0.479,255720,0.822,4.76e-06,0.0843,-6.412,0.0444,130.035,0.562,Blues,2,7,1
29,0.427,0.395,353293,0.647,0.0003,0.842,-7.352,0.0549,172.317,0.542,Blues,1,0,0
26,0.229,0.419,226640,0.856,1.01e-05,0.373,-5.891,0.136,133.147,0.535,Blues,2,5,0
31,0.772,0.424,128120,0.608,0.00139,0.159,-10.697,0.0402,98.096,0.975,Blues,2,11,0
43,0.000119,0.427,205373,0.867,0.489,0.0822,-7.182,0.219,167.299,0.763,Blues,2,10,0
25,0.143,0.609,238440,0.721,0.0,0.335,-6.208,0.0416,105.846,0.77,Blues,2,10,0
40,0.0715,0.571,270973,0.9,1.98e-06,0.118,-4.975,0.0499,120.026,0.794,Blues,2,8,1
33,0.00928,0.753,168240,0.621,0.641,0.0256,-7.192,0.157,96.067,0.642,Blues,2,0,0
25,0.829,0.525,171293,0.216,0.00339,0.335,-13.635,0.0559,175.288,0.137,Blues,2,7,0
57,0.412,0.787,169827,0.411,0.522,0.119,-14.65,0.0538,104.321,0.432,Blues,2,9,0
35,0.528,0.658,225470,0.467,0.0361,0.116,-11.677,0.0457,118.969,0.632,Blues,2,2,1
35,0.565,0.646,219637,0.466,1.47e-06,0.163,-6.546,0.0276,111.965,0.328,Blues,2,5,1
63,0.0667,0.48,397773,0.47,0.0171,0.067,-11.919,0.044,122.569,0.701,Blues,2,10,1
38,0.141,0.256,395600,0.573,0.0279,0.111,-12.179,0.0408,205.057,0.824,Blues,1,3,0
58,0.623,0.733,154907,0.624,0.0,0.407,-9.849,0.0374,114.584,0.912,Blues,2,7,0
19,0.549,0.723,167333,0.507,0.63,0.0654,-10.517,0.042,106.927,0.74,Blues,2,10,1
35,0.2,0.683,314040,0.534,0.406,0.109,-7.814,0.0294,126.608,0.437,Blues,2,0,1
44,0.164,0.445,195640,0.705,0.023,0.792,-7.686,0.0471,85.481,0.579,Blues,2,5,1
27,0.993,0.621,190041,0.118,0.000878,0.12,-14.222,0.0393,93.082,0.474,Blues,2,5,0
50,0.0209,0.776,320269,0.408,0.0248,0.17,-5.712,0.0436,116.98,0.778,Blues,2,7,0
27,0.00388,0.339,332653,0.69,0.000987,0.983,-8.307,0.0306,154.623,0.421,Blues,2,10,0
49,0.15,0.41,462533,0.931,0.00254,0.0327,-3.889,0.0933,158.17,0.4,Blues,2,0,1
31,0.449,0.619,136187,0.652,0.0,0.0761,-4.299,0.0441,78.138,0.727,Blues,2,10,0
29,0.127,0.457,425333,0.559,0.0019,0.288,-6.448,0.0318,123.557,0.447,Blues,2,6,0
25,0.31,0.684,248400,0.514,0.0462,0.0533,-12.524,0.0348,114.624,0.961,Blues,2,3,0
42,0.374,0.637,209413,0.565,0.8,0.955,-15.274,0.0794,88.52,0.797,Blues,2,0,0
25,0.968,0.439,188373,0.215,7.27e-05,0.183,-16.259,0.0611,165.549,0.44,Blues,1,10,0
35,0.595,0.515,169733,0.976,0.000952,0.0835,-4.178,0.123,147.693,0.64,Blues,2,4,1
36,0.023,0.307,582360,0.779,0.00376,0.0791,-9.933,0.048,144.088,0.0626,Blues,2,5,0
59,0.0456,0.449,279387,0.897,0.169,0.134,-6.993,0.0361,91.067,0.84,Blues,2,0,0
42,0.284,0.602,223693,0.634,0.000301,0.105,-8.954,0.0336,113.544,0.641,Blues,2,3,0
25,0.42,0.701,265560,0.233,0.475,0.111,-16.424,0.0461,128.78,0.405,Blues,2,0,0
36,0.0433,0.298,466382,0.583,0.329,0.1,-7.257,0.0322,143.914,0.385,Blues,1,2,0
27,0.6,0.586,359987,0.359,0.00152,0.688,-11.031,0.0369,87.608,0.6,Blues,2,0,0
31,0.0511,0.56,223067,0.842,0.000217,0.152,-6.759,0.0393,169.184,0.944,Blues,2,3,0
35,0.142,0.524,242137,0.482,0.0,0.0862,-4.826,0.0259,78.963,0.331,Blues,2,10,0
37,0.982,0.438,224533,0.0929,0.000156,0.162,-12.907,0.0471,76.446,0.28,Blues,1,8,0
35,0.0689,0.365,407267,0.817,0.00197,0.407,-3.984,0.0865,149.625,0.565,Blues,2,5,0
27,0.51,0.657,189507,0.604,0.000216,0.107,-8.127,0.0287,136.021,0.576,Blues,2,0,1
30,0.389,0.702,168773,0.585,0.277,0.0648,-6.607,0.0966,109.034,0.432,Blues,1,11,0
35,0.0159,0.495,236600,0.695,0.00176,0.0679,-11.581,0.0351,113.139,0.716,Blues,2,5,0
28,0.787,0.664,159840,0.676,0.0,0.241,-13.437,0.0772,81.312,0.963,Blues,2,4,0
28,0.82,0.659,174573,0.457,9.19e-06,0.22,-7.06,0.0386,113.345,0.675,Blues,2,3,0
28,0.772,0.659,136773,0.571,0.0,0.307,-9.199,0.0382,139.313,0.927,Blues,2,0,0
64,0.0183,0.484,503067,0.711,0.173,0.0941,-7.784,0.0331,148.189,0.49,Blues,2,5,0
48,0.0193,0.407,205587,0.821,2.06e-06,0.36,-4.987,0.0657,99.814,0.61,Blues,2,3,0
37,0.824,0.574,143230,0.374,0.0,0.581,-15.127,0.0392,106.456,0.82,Blues,2,3,1
31,0.476,0.651,113733,0.739,0.00348,0.201,-7.575,0.069,110.923,0.578,Blues,2,0,0
51,0.0231,0.48,152378,0.867,0.0169,0.555,-6.24,0.12,151.074,0.593,Blues,2,0,1
34,0.0875,0.652,223876,0.815,3.68e-06,0.258,-7.056,0.0327,89.983,0.839,Blues,2,7,0
59,0.0934,0.692,301133,0.493,0.00166,0.128,-9.662,0.0325,86.644,0.28,Blues,2,0,1
33,0.0066,0.495,203247,0.938,0.0,0.135,-5.667,0.0854,160.051,0.783,Blues,2,0,1
33,0.45,0.305,520173,0.495,0.577,0.258,-5.116,0.0428,70.831,0.443,Blues,2,1,0
39,0.041,0.591,198573,0.886,0.00796,0.0643,-4.432,0.0657,127.414,0.547,Blues,2,6,0
30,0.000111,0.225,120800,0.936,0.00459,0.122,-3.757,0.169,187.908,0.653,Blues,2,2,1
50,0.177,0.569,200626,0.126,3.54e-05,0.478,-16.028,0.0537,103.073,0.066,Blues,2,0,1
32,0.176,0.404,259907,0.727,1.07e-06,0.149,-6.641,0.209,177.027,0.925,Blues,1,11,1
29,0.209,0.72,279880,0.504,0.0164,0.0833,-7.032,0.0349,103.721,0.715,Blues,2,3,1
41,0.964,0.647,188291,0.204,0.00351,0.123,-15.263,0.0454,83.102,0.686,Blues,2,6,0
26,0.515,0.631,190960,0.357,0.893,0.0906,-13.783,0.0467,170.841,0.657,Blues,2,5,0
32,0.0753,0.725,359480,0.67,0.0032,0.342,-10.929,0.0284,122.48,0.891,Blues,2,4,0
37,0.917,0.535,308867,0.0801,1.56e-05,0.185,-17.484,0.0554,96.707,0.245,Blues,2,3,1
23,0.49,0.596,226227,0.474,0.0,0.0365,-10.037,0.0541,65.078,0.624,Blues,2,3,0
59,0.000277,0.286,417800,0.907,0.202,0.0837,-9.67,0.0374,156.395,0.746,Blues,2,10,0
45,0.355,0.536,280933,0.571,0.0,0.0595,-6.879,0.0278,126.909,0.397,Blues,2,3,0
44,0.808,0.454,252373,0.267,0.221,0.296,-15.915,0.036,137.119,0.203,Blues,2,2,1
38,0.0267,0.642,248347,0.869,0.0983,0.901,-8.759,0.0351,122.95,0.745,Blues,2,3,0
28,0.0552,0.565,232147,0.574,0.0296,0.228,-9.217,0.0234,96.958,0.819,Blues,2,10,0
31,0.0449,0.732,260600,0.785,0.0,0.0792,-5.391,0.0837,97.926,0.64,Blues,2,10,0
23,0.831,0.691,117760,0.362,1.16e-05,0.1,-8.992,0.0594,98.078,0.26,Blues,2,3,0
33,0.0511,0.79,262293,0.588,0.0013,0.29,-10.241,0.0519,142.573,0.82,Blues,2,0,0
40,0.523,0.687,151493,0.64,1.32e-06,0.327,-7.799,0.0515,84.965,0.97,Blues,2,5,0
25,0.351,0.538,206693,0.507,0.000397,0.085,-6.171,0.0337,121.376,0.396,Blues,2,3,0
55,0.000614,0.51,207760,0.896,1.5e-05,0.252,-5.217,0.0363,88.034,0.492,Blues,2,10,0
22,0.961,0.4,178439,0.107,0.0492,0.11,-17.651,0.0305,141.58,0.102,Blues,2,6,0
28,0.538,0.616,165907,0.534,0.0113,0.26,-11.132,0.0501,94.032,0.645,Blues,2,1,0
32,0.0166,0.31,164067,0.685,0.00375,0.116,-4.432,0.0453,111.216,0.409,Blues,2,2,0
23,0.107,0.605,303920,0.701,0.00566,0.22,-5.899,0.0276,85.835,0.415,Blues,2,0,0
33,0.182,0.672,157200,0.336,0.126,0.0974,-13.737,0.0366,105.753,0.639,Blues,0,3,0
37,0.45,0.47,301213,0.799,4.19e-06,0.0705,-9.041,0.0468,128.056,0.666,Blues,2,8,0
41,0.0121,0.527,228187,0.925,0.858,0.257,-6.154,0.0314,140.346,0.547,Blues,2,0,0
44,0.018,0.37,270000,0.694,0.00365,0.182,-11.713,0.0595,155.093,0.651,Blues,2,3,0
30,0.104,0.251,210307,0.518,0.00783,0.318,-9.161,0.0455,185.639,0.0388,Blues,2,10,1
32,0.75,0.648,150333,0.226,0.000762,0.0364,-14.911,0.0342,83.542,0.846,Blues,2,10,0
34,0.699,0.674,259040,0.332,0.483,0.0982,-11.386,0.0377,111.614,0.444,Blues,2,5,0
30,0.25,0.622,194867,0.641,0.174,0.148,-10.362,0.0285,105.673,0.619,Blues,2,3,0
39,0.0137,0.38,244027,0.633,0.00041,0.497,-12.631,0.247,83.585,0.589,Blues,2,5,0
29,0.745,0.613,288240,0.28,0.154,0.0796,-17.901,0.041,123.533,0.612,Blues,1,3,0
31,0.0654,0.667,164827,0.625,0.0,0.721,-8.407,0.041,121.758,0.966,Blues,2,6,0
32,0.41,0.615,267453,0.524,0.0,0.243,-11.807,0.304,98.034,0.774,Blues,2,0,1
44,0.26,0.473,257893,0.528,0.0,0.272,-10.541,0.0398,94.767,0.757,Blues,2,8,0
34,0.189,0.454,206080,0.708,0.00463,0.141,-10.298,0.0832,154.549,0.274,Blues,2,3,0
19,0.77,0.533,232307,0.247,0.0,0.33,-15.148,0.0393,120.888,0.236,Blues,2,10,0
46,0.00399,0.411,303800,0.633,0.00189,0.151,-9.343,0.0299,78.727,0.754,Blues,2,0,0
43,0.331,0.333,292373,0.603,0.0268,0.982,-8.339,0.176,207.8,0.525,Blues,1,3,0
42,0.458,0.368,244840,0.395,3.66e-05,0.14,-14.067,0.0296,101.564,0.466,Blues,2,10,0
22,0.2,0.538,279787,0.511,5.82e-06,0.153,-7.55,0.0426,143.361,0.172,Blues,1,9,1
46,0.0309,0.232,310387,0.895,2.86e-06,0.129,-5.449,0.101,175.744,0.603,Blues,2,0,1
42,0.0788,0.476,199360,0.452,0.0,0.124,-7.331,0.0258,140.15,0.297,Blues,2,3,0
32,3.54e-05,0.357,221400,0.965,0.0169,0.0812,-1.047,0.123,137.96,0.414,Blues,2,11,0
21,0.636,0.8,212027,0.432,0.000801,0.177,-8.384,0.0517,79.019,0.834,Blues,2,5,1
30,0.0395,0.659,168800,0.55,0.0343,0.165,-10.91,0.0465,113.42,0.513,Blues,2,7,0
34,0.729,0.684,212400,0.516,0.872,0.106,-13.39,0.0324,121.038,0.337,Blues,2,7,1
30,0.53,0.826,158107,0.428,2.76e-06,0.0496,-8.419,0.0424,116.563,0.816,Blues,2,6,0
35,0.531,0.414,254960,0.342,1.31e-05,0.275,-9.676,0.0523,167.166,0.239,Blues,1,8,1
26,0.247,0.6,275573,0.478,0.000526,0.146,-10.132,0.026,91.137,0.638,Blues,2,3,1
50,0.971,0.353,423493,0.112,0.0,0.0961,-16.495,0.043,63.116,0.296,Blues,2,8,0
42,0.287,0.727,351173,0.559,1.54e-06,0.0421,-9.907,0.0697,147.615,0.862,Blues,2,7,1
52,0.494,0.519,209373,0.671,0.00256,0.329,-13.8,0.035,152.171,0.808,Blues,2,3,0
37,0.51,0.372,337467,0.244,0.00289,0.185,-20.191,0.153,80.263,0.289,Blues,2,0,0
31,0.00164,0.541,411876,0.461,0.105,0.603,-14.122,0.0333,141.127,0.682,Blues,2,2,1
37,0.113,0.488,326520,0.806,0.259,0.17,-6.057,0.0448,119.927,0.262,Blues,2,10,0
40,0.988,0.671,167184,0.249,0.341,0.132,-10.399,0.0336,103.745,0.502,Blues,2,8,0
26,0.798,0.399,146480,0.603,0.0,0.178,-6.777,0.0474,169.229,0.888,Blues,2,1,0
30,0.176,0.569,262667,0.82,0.0012,0.0521,-7.382,0.0362,174.115,0.962,Blues,2,10,0
37,0.462,0.574,198093,0.882,0.00203,0.0608,-3.084,0.0456,119.846,0.695,Blues,2,5,0
41,0.0427,0.522,302560,0.833,0.00454,0.605,-8.688,0.0401,137.127,0.558,Blues,2,4,0
32,0.311,0.379,339760,0.799,0.000186,0.882,-5.912,0.0389,137.507,0.297,Blues,2,4,0
36,0.00589,0.332,344853,0.839,0.189,0.988,-9.419,0.116,133.067,0.412,Blues,2,3,0
35,0.777,0.433,241240,0.279,0.0,0.08,-10.401,0.0575,84.091,0.378,Blues,3,10,0
36,0.188,0.582,391413,0.607,0.000909,0.711,-9.099,0.0495,132.622,0.598,Blues,2,3,0
32,0.975,0.46,203267,0.0558,0.00535,0.13,-21.296,0.0356,129.98,0.29,Blues,2,0,0
44,0.478,0.397,228438,0.368,0.00538,0.111,-10.801,0.0348,131.07,0.137,Blues,1,8,0
57,0.0188,0.514,341825,0.806,0.00227,0.0976,-6.947,0.0582,109.331,0.288,Blues,2,5,0
39,0.46,0.484,206921,0.725,4.21e-05,0.0717,-8.001,0.0716,97.049,0.808,Blues,2,11,1
34,0.0401,0.596,330200,0.704,0.0175,0.102,-8.41,0.027,111.433,0.808,Blues,2,0,0
32,0.449,0.307,623387,0.381,0.0725,0.962,-12.349,0.0408,150.358,0.234,Blues,2,7,0
37,0.179,0.492,217773,0.525,0.0,0.0642,-14.665,0.0335,159.952,0.937,Blues,2,0,0
27,0.659,0.489,148400,0.369,0.0,0.0987,-9.968,0.0466,117.656,0.614,Blues,2,10,1
35,0.881,0.689,180867,0.26,0.00106,0.112,-11.776,0.0296,99.671,0.777,Blues,2,8,0
36,0.736,0.656,241907,0.605,0.0235,0.217,-7.899,0.0266,77.621,0.682,Blues,2,7,1
42,0.841,0.67,190920,0.174,0.00534,0.117,-15.902,0.0635,149.039,0.386,Blues,2,7,0
51,0.0169,0.476,209029,0.861,0.000287,0.237,-7.358,0.5,95.231,0.0861,Blues,2,1,1
40,0.536,0.448,372560,0.42,0.000134,0.0813,-11.181,0.0459,88.86,0.619,Blues,2,10,0
31,0.00503,0.577,188067,0.872,7.35e-05,0.204,-7.059,0.0721,122.177,0.569,Blues,2,7,1
40,0.428,0.513,200467,0.35,7.06e-06,0.154,-14.043,0.0265,89.549,0.342,Blues,2,10,0
53,0.018,0.354,251013,0.741,0.0134,0.0753,-6.389,0.0806,142.348,0.596,Blues,2,4,0
35,0.000522,0.271,300533,0.865,0.48,0.437,-6.342,0.0483,112.096,0.452,Blues,2,7,1
28,0.0342,0.388,159867,0.674,0.305,0.23,-11.495,0.0721,144.338,0.758,Blues,2,10,0
20,0.0283,0.77,223147,0.648,0.0,0.199,-6.928,0.0438,108.475,0.917,Blues,2,2,0
36,0.00461,0.455,209093,0.588,0.549,0.131,-12.238,0.0489,131.857,0.348,Blues,2,6,1
42,0.0667,0.653,223093,0.566,0.0218,0.125,-8.547,0.0352,90.683,0.429,Blues,2,7,1
30,0.892,0.692,424200,0.296,0.0142,0.672,-12.331,0.0333,126.715,0.666,Blues,2,3,0
40,0.000636,0.384,180400,0.917,4.35e-05,0.409,-4.516,0.194,79.478,0.443,Blues,2,0,1
48,0.0367,0.441,221507,0.9,0.000186,0.371,-9.535,0.0476,155.615,0.777,Blues,2,10,0
33,0.0643,0.329,223760,0.945,0.27,0.788,-4.494,0.0726,102.717,0.559,Blues,2,4,0
41,0.00913,0.523,221200,0.7,0.000159,0.165,-12.221,0.0656,130.574,0.745,Blues,2,2,1
31,0.959,0.691,167360,0.379,0.00019,0.137,-15.171,0.124,90.232,0.748,Blues,2,8,1
35,0.267,0.357,332427,0.84,0.00496,0.299,-8.574,0.0902,152.217,0.64,Blues,2,7,0
46,0.659,0.405,166467,0.721,0.0,0.113,-8.232,0.1,94.677,0.359,Blues,2,3,0
41,0.00582,0.387,192640,0.915,8.62e-05,0.0668,-8.64,0.116,142.467,0.681,Blues,2,0,0
32,0.755,0.719,150067,0.239,0.0,0.122,-15.223,0.0419,106.409,0.774,Blues,2,6,0
26,0.0185,0.654,161813,0.785,5.93e-05,0.059,-4.165,0.0396,176.037,0.688,Blues,2,5,0
32,0.000266,0.342,161968,0.961,0.000335,0.0344,-4.255,0.118,125.6,0.451,Blues,2,9,1
26,0.0679,0.466,113880,0.964,0.912,0.215,-1.097,0.123,179.946,0.293,Blues,2,0,0
34,0.819,0.465,163507,0.633,6.86e-05,0.132,-6.398,0.0676,165.484,0.894,Blues,2,3,0
28,0.608,0.533,140560,0.471,0.0,0.0637,-9.571,0.19,185.393,0.89,Blues,2,11,0
40,0.833,0.687,156160,0.255,2.75e-05,0.0732,-16.533,0.0637,123.044,0.684,Blues,2,5,1
26,0.537,0.38,215987,0.532,4.62e-05,0.321,-14.477,0.0434,99.865,0.79,Blues,2,9,0
38,0.649,0.558,174333,0.529,0.000294,0.182,-4.496,0.0396,80.205,0.367,Blues,2,3,0
43,0.00463,0.547,202307,0.943,0.00789,0.685,-2.502,0.244,92.262,0.515,Blues,2,5,0
31,0.00516,0.579,311427,0.613,0.221,0.0472,-6.576,0.0288,113.13,0.62,Blues,2,8,0
50,0.536,0.631,129333,0.587,0.29,0.333,-11.402,0.042,152.851,0.664,Blues,2,9,0
24,7.34e-06,0.225,143560,0.898,0.0602,0.119,-2.868,0.0375,138.589,0.66,Blues,2,0,0
39,0.0189,0.835,254093,0.449,0.00304,0.0609,-14.652,0.0618,114.592,0.544,Blues,0,10,0
56,0.375,0.216,308800,0.668,0.00318,0.296,-12.937,0.0952,174.442,0.355,Blues,2,7,1
27,0.283,0.666,163267,0.378,0.0,0.302,-16.272,0.117,153.476,0.711,Blues,2,7,0
41,0.429,0.757,228733,0.794,1.04e-06,0.0411,-4.351,0.0574,99.84,0.903,Blues,2,11,0
3,0.392,0.387,163653,0.858,0.194,0.359,-11.772,0.041,176.834,0.878,Blues,2,10,0
30,0.577,0.663,150000,0.491,0.000529,0.158,-11.949,0.0272,119.242,0.894,Blues,2,8,0
44,0.00897,0.437,290600,0.812,0.0061,0.164,-7.12,0.0327,90.507,0.498,Blues,2,5,0
60,0.00121,0.504,211080,0.705,4.12e-06,0.453,-6.179,0.0665,108.965,0.567,Blues,2,9,1
36,0.00889,0.603,258560,0.952,0.0277,0.306,-4.871,0.0465,107.035,0.675,Blues,2,5,0
57,0.29,0.674,187173,0.686,0.00322,0.189,-11.927,0.0597,124.204,0.814,Blues,2,5,0
44,0.132,0.692,237120,0.836,0.00105,0.425,-6.643,0.034,106.604,0.674,Blues,2,7,0
26,0.467,0.501,225893,0.482,0.00166,0.128,-12.774,0.0496,171.808,0.727,Blues,2,3,0
63,0.689,0.477,156653,0.433,0.000195,0.151,-6.473,0.0247,82.52,0.611,Blues,1,2,1
23,0.0211,0.62,239480,0.909,0.0277,0.161,-4.175,0.0433,114.842,0.548,Blues,2,5,0
32,0.554,0.477,215203,0.29,0.178,0.283,-18.066,0.0374,122.589,0.727,Blues,1,7,0
28,1.95e-05,0.247,237173,0.991,0.0307,0.331,-5.016,0.149,117.331,0.387,Blues,2,7,0
30,0.349,0.302,346947,0.433,0.023,0.111,-8.912,0.0293,85.976,0.0934,Blues,0,3,0
31,0.0356,0.28,375573,0.951,0.000153,0.0864,-4.248,0.105,150.125,0.404,Blues,2,3,0
34,0.485,0.664,136493,0.722,0.873,0.227,-9.485,0.0494,83.098,0.749,Blues,2,5,1
34,0.0122,0.363,414893,0.778,0.543,0.167,-8.785,0.069,153.233,0.521,Blues,2,0,1
59,0.0377,0.46,366187,0.601,0.715,0.0954,-5.486,0.0304,136.912,0.247,Blues,2,9,1
27,0.589,0.523,158000,0.362,0.0,0.174,-12.575,0.233,139.205,0.709,Blues,1,8,1
32,0.295,0.496,117893,0.701,0.000111,0.202,-9.506,0.0401,123.148,0.86,Blues,2,0,0
23,0.0121,0.39,530693,0.732,0.017,0.0811,-10.279,0.0661,128.182,0.766,Blues,2,11,0
26,0.458,0.56,339893,0.532,0.0444,0.218,-9.513,0.033,108.736,0.756,Blues,0,3,0
50,0.00608,0.449,494533,0.642,0.00707,0.175,-10.527,0.0487,113.638,0.586,Blues,2,5,0
27,0.202,0.501,258227,0.44,0.00145,0.107,-14.466,0.0372,82.489,0.868,Blues,2,0,0
37,0.183,0.448,236467,0.542,0.786,0.106,-13.774,0.0672,143.792,0.319,Blues,2,7,1
25,0.86,0.74,145120,0.397,0.0,0.37,-6.726,0.0407,113.835,0.647,Blues,2,6,0
47,0.135,0.678,196933,0.621,0.000468,0.207,-13.454,0.0537,120.7,0.804,Blues,2,4,0
46,0.767,0.357,291480,0.534,0.000378,0.153,-6.865,0.0284,148.655,0.337,Blues,2,11,0
43,0.233,0.56,314093,0.543,0.000179,0.335,-8.433,0.0288,85.119,0.661,Blues,2,10,0
31,0.00692,0.234,821093,0.685,0.583,0.937,-10.806,0.0446,155.561,0.371,Blues,2,10,0
32,0.62,0.285,204493,0.223,0.00315,0.278,-13.804,0.0347,140.672,0.115,Blues,2,0,0
24,0.144,0.57,139827,0.837,0.0691,0.513,-7.054,0.0784,100.131,0.737,Blues,2,2,1
52,0.0121,0.528,204225,0.448,0.0204,0.158,-6.408,0.0261,145.989,0.668,Blues,2,3,0
25,0.231,0.561,254867,0.867,0.00762,0.138,-5.334,0.127,171.192,0.871,Blues,2,10,1
50,0.553,0.545,224547,0.397,1.03e-05,0.224,-10.606,0.026,96.133,0.769,Blues,2,10,0
36,0.0228,0.637,155987,0.948,0.782,0.42,-6.362,0.119,120.049,0.282,Blues,2,10,0
26,0.165,0.738,290213,0.669,2.33e-06,0.572,-6.856,0.0288,107.0,0.759,Blues,2,3,0
36,0.904,0.619,258667,0.19,0.0,0.109,-15.143,0.0582,97.582,0.49,Blues,2,8,1
29,0.227,0.442,376507,0.604,0.923,0.0942,-10.515,0.0604,79.788,0.591,Blues,2,8,0
25,0.274,0.599,171947,0.67,0.0233,0.116,-9.403,0.025,96.455,0.899,Blues,2,7,0
42,0.746,0.436,311840,0.288,0.00208,0.098,-10.726,0.0315,117.482,0.268,Blues,2,10,0
33,0.137,0.472,220187,0.815,5.06e-05,0.261,-9.725,0.0478,131.547,0.593,Blues,2,2,1
30,0.00233,0.373,274200,0.471,0.241,0.427,-13.809,0.0659,113.403,0.338,Blues,0,7,1
34,0.675,0.551,296600,0.316,0.0,0.321,-13.047,0.0618,157.52,0.872,Blues,2,7,1
21,0.751,0.326,150733,0.248,0.0,0.114,-11.067,0.0363,181.82,0.354,Blues,1,8,0
46,0.492,0.633,147800,0.625,0.000418,0.204,-10.951,0.0436,103.355,0.841,Blues,2,3,0
46,0.27,0.648,248173,0.637,4.22e-06,0.0469,-10.138,0.0296,99.188,0.738,Blues,2,4,0
44,0.0129,0.48,241200,0.923,6.28e-05,0.117,-4.062,0.0382,134.304,0.434,Blues,2,0,0
41,0.321,0.523,247733,0.351,0.0,0.181,-8.54,0.0346,130.881,0.286,Blues,1,10,0
47,0.18,0.626,271693,0.655,0.039,0.0434,-8.666,0.0569,87.696,0.893,Blues,2,10,0
34,0.822,0.808,164587,0.304,0.0,0.113,-7.629,0.0609,137.796,0.51,Blues,2,11,0
38,0.117,0.553,298093,0.533,0.346,0.0944,-9.562,0.047,131.076,0.514,Blues,2,2,1
49,0.0281,0.567,185587,0.65,4.03e-06,0.107,-6.924,0.0325,97.279,0.146,Blues,2,3,0
31,0.456,0.413,313160,0.532,0.48,0.968,-8.385,0.0402,97.964,0.312,Blues,1,11,0
25,0.551,0.46,237027,0.794,0.117,0.0839,-7.81,0.0447,77.7,0.752,Blues,2,5,1
70,0.864,0.399,174000,0.326,0.0,0.191,-9.239,0.0386,79.206,0.546,Blues,2,10,1
32,0.0826,0.39,256053,0.541,0.0,0.121,-7.992,0.0473,77.698,0.15,Blues,2,0,0
24,0.0152,0.554,163160,0.873,0.0829,0.2,-2.155,0.0417,141.629,0.667,Blues,2,7,1
24,0.846,0.479,179267,0.268,0.0,0.126,-10.734,0.0335,113.063,0.41,Blues,1,8,0
37,0.0231,0.498,229667,0.971,0.00449,0.244,-4.332,0.064,169.908,0.803,Blues,2,8,0
22,0.00818,0.52,276267,0.667,0.0323,0.394,-7.477,0.0271,122.221,0.396,Blues,2,5,0
32,5.78e-05,0.449,270360,0.587,0.0158,0.268,-10.373,0.0312,139.722,0.945,Blues,2,11,0
34,0.271,0.51,116360,0.657,0.526,0.278,-9.116,0.05,141.115,0.499,Blues,2,3,0
38,0.0624,0.363,253493,0.886,0.000144,0.323,-4.303,0.0972,128.413,0.57,Blues,2,11,0
22,0.353,0.587,208038,0.922,7.39e-05,0.0857,-4.352,0.0619,129.235,0.469,Blues,2,10,0
53,0.955,0.465,284867,0.242,0.0223,0.126,-10.46,0.0298,102.812,0.315,Blues,2,0,0
34,3.23e-06,0.275,144600,0.958,0.959,0.315,-9.171,0.0408,99.993,0.727,Blues,2,4,0
40,2.1e-05,0.522,226693,0.934,0.00399,0.253,-5.03,0.0617,135.052,0.304,Blues,2,8,1
27,0.0969,0.202,152933,0.673,0.000164,0.114,-9.073,0.0701,158.172,0.731,Blues,2,3,0
